id,glon,glat
6198,93.89,39.03
6199,84.94,40.67
6200,75.61,41.58
6201,15.73,28.1
6202,359.06,17.02
6203,29.51,34.53
6204,322.98,-13.93
6205,17.93,29.12
6206,342.75,3.13
6207,333.74,-4.85
6208,44.12,38.82
6209,342.77,3.12
6210,345.01,5.06
6211,349.63,9.01
6212,52.66,40.28
6213,46.72,39.22
6214,343.08,3.18
6215,329.77,-8.48
6216,353.35,11.87
6217,321.54,-15.26
6218,352.63,11.08
6219,329.98,-8.47
6220,62.28,40.9
6221,344.46,3.82
6222,55.92,40.16
6223,95.57,38.16
6224,18.32,28.22
6225,355.26,12.64
6226,84.35,40.04
6227,33.78,34.86
6228,26.03,31.77
6229,329.64,-9.16
6230,67.98,40.67
6231,322.86,-14.71
6232,19.58,28.39
6233,324.72,-13.28
6234,22.85,29.8
6235,4.25,18.81
6236,336.71,-3.55
6237,85.67,39.53
6238,111.93,32.79
6239,31.7,33.39
6240,3.76,18.16
6241,348.82,6.56
6242,66.7,40.25
6243,8.04,20.93
6244,346.42,4.39
6245,343.62,1.94
6246,31.51,32.94
6247,346.12,3.91
6248,15.51,25.28
6249,343.22,1.43
6250,25.23,30.18
6251,330.88,-8.89
6252,346.2,3.86
6253,326.67,-12.31
6254,71.61,39.96
6255,19.35,27.04
6256,68.28,39.86
6257,342.46,0.48
6258,50.91,37.96
6259,54.34,38.5
6260,343.46,1.22
6261,343.31,1.1
6262,343.03,0.87
6263,343.45,1.16
6264,66.29,39.63
6265,343.49,1.16
6266,342.99,0.73
6267,110.29,33.19
6268,33.67,33.07
6269,0.37,14.58
6270,44.73,36.42
6271,343.1,0.79
6272,344.08,1.49
6273,352.31,8.16
6274,336.78,-4.64
6275,335.55,-5.68
6276,321.93,-16.18
6277,17.04,25.01
6278,7.87,19.37
6279,53.39,37.87
6280,12.89,22.52
6281,28.73,30.66
6282,350.19,6.12
6283,344.53,1.46
6284,3.76,16.22
6285,332.8,-8.2
6286,73.45,39.24
6287,40.68,34.59
6288,350.54,6.07
6289,337.02,-4.88
6290,32.56,31.82
6291,358.6,12.31
6292,46.27,36.01
6293,37.86,33.62
6294,1.62,14.41
6295,335.15,-6.59
6296,9.,19.28
6297,334.05,-7.52
6298,347.32,3.1
6299,28.37,29.5
6300,338.81,-3.93
6301,33.1,31.42
6302,5.8,16.82
6303,341.35,-1.98
6304,330.66,-10.33
6305,46.01,35.36
6306,76.8,38.69
6307,44.89,35.04
6308,357.46,10.57
6310,357.57,10.59
6311,348.86,3.87
6312,336.97,-5.62
6313,67.19,38.33
6314,335.41,-7.06
6315,95.68,36.47
6316,352.04,5.97
6317,25.88,27.63
6318,15.58,22.18
6319,95.55,36.45
6320,331.89,-9.87
6321,2.85,13.88
6322,115.,31.05
6323,340.33,-3.45
6324,52.85,36.17
6325,43.15,33.8
6326,34.69,30.95
6327,347.5,2.
6328,48.46,35.08
6329,27.95,28.14
6330,85.18,37.64
6331,341.79,-2.64
6332,56.13,36.45
6333,46.57,34.37
6334,350.83,4.29
6335,105.04,34.11
6336,54.12,35.97
6337,33.95,30.26
6338,342.98,-1.9
6339,34.41,30.42
6340,1.91,12.39
6341,33.5,29.95
6342,33.49,29.87
6343,40.11,32.18
6344,348.53,2.17
6345,100.4,35.11
6346,58.48,36.4
6347,349.97,3.22
6348,90.05,36.81
6349,20.77,23.78
6350,1.22,11.49
6351,57.73,36.21
6352,40.08,31.97
6353,19.3,22.93
6354,357.24,8.47
6355,32.78,29.22
6356,329.02,-12.75
6357,321.29,-17.89
6358,29.77,27.78
6359,30.51,28.07
6360,94.84,35.94
6361,18.76,22.26
6362,68.93,37.09
6363,75.2,37.31
6364,43.,32.45
6365,4.82,13.37
6366,354.33,5.83
6367,19.49,22.26
6368,324.46,-16.09
6369,82.3,37.02
6370,82.3,37.02
6371,343.15,-2.87
6372,16.98,20.69
6373,318.01,-20.12
6374,339.74,-5.54
6375,11.15,16.99
6376,64.9,36.29
6377,59.31,35.58
6378,6.72,14.01
6379,107.35,33.04
6380,344.37,-2.3
6381,347.4,-0.12
6382,347.95,0.28
6383,77.74,36.73
6384,333.35,-10.48
6385,33.11,27.91
6386,358.98,8.23
6387,356.95,6.74
6388,65.27,35.99
6389,353.2,3.91
6390,28.6,25.73
6391,45.82,32.1
6392,347.43,-0.62
6393,31.38,26.74
6394,21.45,21.95
6395,79.68,36.35
6396,96.01,35.04
6397,352.59,2.87
6398,348.52,-0.11
6399,76.38,36.19
6400,322.26,-18.11
6401,358.3,6.88
6402,358.3,6.88
6403,355.38,4.71
6404,8.38,13.64
6405,350.92,1.42
6406,35.53,27.82
6407,35.53,27.82
6408,331.34,-12.58
6409,353.52,3.08
6410,46.83,31.42
6411,322.28,-18.29
6412,23.62,22.1
6413,15.9,17.8
6414,22.73,21.57
6415,21.2,20.75
6416,342.29,-5.26
6417,324.4,-17.1
6418,60.66,34.34
6419,45.66,30.94
6420,344.34,-3.8
6421,92.5,35.14
6422,353.77,2.93
6423,339.5,-7.27
6424,0.54,7.7
6425,0.55,7.71
6426,351.83,1.44
6427,344.32,-3.94
6428,7.3,12.09
6429,312.32,-23.69
6430,45.11,30.32
6431,56.4,33.14
6432,38.95,28.19
6433,32.38,25.49
6434,27.69,23.34
6435,6.28,10.99
6436,61.35,33.91
6437,76.33,35.36
6438,333.05,-12.07
6439,16.64,17.27
6440,328.89,-14.75
6441,5.04,9.98
6442,334.34,-11.29
6443,51.59,31.77
6444,63.18,34.03
6445,3.59,8.92
6446,10.63,13.46
6447,330.84,-13.64
6448,89.76,34.96
6449,12.51,14.6
6450,349.95,-0.79
6451,342.01,-6.33
6452,39.96,27.97
6453,0.46,6.55
6454,351.51,0.28
6455,48.01,30.53
6456,350.47,-0.51
6457,46.93,30.05
6458,55.88,32.31
6459,358.02,4.54
6460,344.86,-4.62
6461,335.37,-11.01
6462,334.64,-11.48
6463,38.69,27.2
6464,72.16,34.58
6465,20.22,18.43
6466,51.71,31.18
6467,74.53,34.68
6468,339.6,-8.45
6469,64.69,33.58
6470,352.79,0.56
6471,328.99,-15.24
6472,3.79,8.01
6473,6.32,9.67
6474,1.49,6.39
6475,338.56,-9.29
6476,31.,23.44
6477,343.72,-5.94
6478,339.71,-8.61
6479,80.9,34.64
6480,45.53,28.86
6481,38.56,26.37
6482,37.84,26.1
6483,338.35,-9.61
6484,61.44,32.71
6485,61.44,32.71
6486,1.71,6.19
6487,335.94,-11.22
6488,63.14,32.91
6489,21.29,18.12
6490,0.3,5.11
6491,61.25,32.52
6492,357.08,2.85
6493,18.26,16.27
6494,357.23,2.88
6495,39.33,26.3
6496,11.74,12.36
6497,30.06,22.36
6498,26.77,20.75
6499,49.95,29.69
6500,331.27,-14.36
6501,351.5,-1.25
6502,42.71,27.27
6503,350.11,-2.3
6504,15.66,14.38
6505,334.62,-12.46
6506,58.77,31.59
6507,23.49,18.45
6508,351.27,-1.84
6509,74.7,33.66
6510,340.76,-8.83
6511,88.89,33.88
6512,17.92,15.17
6513,344.03,-6.77
6514,87.21,33.91
6516,22.4,17.44
6517,354.39,-0.05
6518,97.56,33.16
6519,2.52,5.34
6520,0.62,4.02
6521,34.76,23.32
6522,353.98,-0.47
6523,348.27,-4.34
6524,26.03,19.03
6525,332.31,-14.42
6526,49.48,28.44
6527,351.74,-2.21
6528,55.03,29.87
6529,112.37,30.58
6530,338.04,-11.11
6531,63.77,31.69
6532,34.98,22.9
6533,52.06,28.91
6534,18.56,14.46
6535,355.67,0.05
6536,79.58,33.31
6537,343.98,-7.58
6538,58.58,30.43
6539,351.69,-2.75
6540,86.25,33.33
6541,42.48,25.53
6542,39.51,24.36
6543,38.03,23.77
6544,13.86,11.4
6545,4.63,5.62
6546,350.77,-3.53
6547,341.08,-9.69
6548,32.95,21.39
6549,337.24,-12.04
6550,66.6,31.66
6551,39.78,24.26
6552,308.13,-26.
6553,347.14,-5.98
6554,83.03,33.14
6555,83.02,33.12
6556,35.9,22.57
6557,351.34,-3.37
6558,347.32,-6.04
6559,44.53,25.59
6560,85.87,32.96
6561,10.61,8.66
6562,10.46,8.57
6563,62.2,30.4
6564,52.14,27.94
6565,321.16,-20.84
6566,98.42,32.4
6567,17.,12.34
6568,14.57,10.85
6569,341.89,-9.77
6570,55.,28.59
6571,48.12,26.41
6572,344.13,-8.62
6573,91.,32.65
6574,75.26,32.06
6575,26.33,16.98
6576,341.06,-10.56
6577,37.09,21.99
6578,22.64,14.77
6579,57.29,28.67
6580,351.04,-4.72
6581,13.28,9.17
6582,328.4,-17.75
6583,352.86,-3.69
6584,55.68,28.02
6585,340.06,-11.5
6586,334.99,-14.37
6587,356.21,-1.7
6588,72.32,31.27
6589,39.15,22.25
6590,30.62,18.41
6591,55.83,27.9
6592,48.64,25.71
6593,0.63,0.99
6594,40.,22.38
6595,5.94,4.21
6596,99.08,31.87
6597,348.08,-6.99
6598,100.04,31.79
6599,69.44,30.67
6600,13.03,8.35
6601,18.67,11.58
6602,48.81,25.43
6603,29.21,17.19
6604,38.51,21.41
6605,85.58,32.
6606,103.38,31.35
6607,79.13,31.6
6608,48.64,25.16
6609,27.5,16.04
6610,27.5,16.03
6611,38.72,21.25
6612,70.23,30.34
6613,352.3,-5.02
6614,337.19,-13.8
6615,350.61,-6.13
6616,1.17,0.21
6617,5.77,2.94
6618,81.49,31.36
6619,56.4,26.94
6620,12.44,6.93
6621,2.,0.48
6622,338.94,-13.2
6623,52.45,25.63
6624,332.99,-16.33
6625,64.48,28.79
6626,64.97,28.88
6627,42.25,21.93
6628,358.03,-2.09
6629,28.02,15.36
6630,353.5,-4.94
6631,350.89,-6.54
6632,339.43,-13.06
6633,29.08,15.76
6634,328.03,-18.8
6635,317.57,-23.16
6636,102.97,31.03
6637,102.98,31.03
6638,45.25,22.73
6639,27.5,14.7
6640,346.21,-9.52
6641,74.39,30.19
6642,43.97,22.16
6643,350.43,-7.1
6644,50.44,24.44
6645,359.24,-1.88
6646,312.15,-25.13
6647,355.69,-4.22
6648,356.03,-4.04
6649,349.48,-7.92
6650,37.02,18.81
6651,356.34,-3.98
6652,355.57,-4.45
6653,355.05,-4.76
6654,54.42,25.32
6655,47.23,22.86
6656,78.07,30.3
6657,355.86,-4.38
6658,355.72,-4.47
6659,24.91,12.61
6660,355.86,-4.48
6661,20.6,10.12
6662,355.9,-4.49
6663,355.84,-4.54
6664,75.36,29.82
6665,40.41,19.92
6666,16.45,7.7
6667,27.29,13.67
6668,356.21,-4.44
6669,66.06,28.06
6670,31.78,15.71
6671,354.53,-5.57
6672,4.54,0.3
6673,66.01,27.88
6674,73.44,29.22
6675,347.76,-9.69
6676,36.62,17.68
6677,66.09,27.66
6678,351.35,-7.76
6679,9.92,3.16
6680,1.99,-1.65
6681,12.56,4.57
6682,350.18,-8.59
6683,352.48,-7.37
6684,27.16,12.55
6685,51.43,23.19
6686,22.94,10.21
6687,47.84,21.83
6688,85.17,30.23
6689,26.7,12.1
6690,32.57,15.06
6691,354.57,-6.42
6692,1.61,-2.37
6693,0.36,-3.19
6694,0.36,-3.19
6695,63.26,26.42
6696,36.89,16.93
6697,49.51,22.08
6698,18.17,6.98
6699,84.15,29.9
6700,6.02,-0.13
6701,108.41,29.86
6702,72.16,28.17
6703,54.91,23.77
6704,9.06,1.56
6705,79.06,29.22
6706,22.62,9.24
6707,55.94,23.92
6708,355.28,-6.69
6709,27.59,11.66
6710,23.73,9.59
6711,62.37,25.69
6712,30.99,13.37
6713,42.62,18.72
6714,29.73,12.63
6715,11.99,2.85
6716,7.16,-0.03
6717,109.94,29.62
6718,72.38,27.84
6719,32.81,14.09
6720,45.34,19.71
6721,305.62,-27.14
6722,41.12,17.85
6723,28.38,11.64
6724,5.96,-0.96
6725,102.68,30.03
6726,59.24,24.43
6727,7.34,-0.23
6728,72.45,27.66
6729,47.5,20.29
6730,47.5,20.29
6731,318.15,-23.85
6732,22.52,8.29
6733,20.06,6.87
6734,20.06,6.87
6735,106.32,29.79
6736,6.01,-1.2
6737,59.41,24.26
6738,46.83,19.81
6739,355.99,-7.
6740,329.59,-19.84
6741,48.91,20.57
6742,1.58,-3.98
6743,343.33,-13.82
6744,45.72,19.15
6745,330.49,-19.59
6746,0.92,-4.54
6747,29.27,11.29
6748,356.04,-7.33
6749,349.45,-10.86
6750,349.45,-10.86
6751,320.49,-23.29
6752,29.91,11.38
6753,75.85,27.69
6754,50.11,20.48
6755,20.3,6.14
6756,23.48,7.82
6757,27.31,9.86
6758,38.69,15.51
6759,347.45,-12.19
6760,335.07,-17.98
6761,332.21,-19.17
6762,8.93,-0.44
6763,47.92,19.44
6764,66.78,25.56
6765,48.53,19.55
6766,2.89,-4.02
6767,68.79,25.97
6768,58.59,23.08
6769,12.75,1.51
6770,35.82,13.74
6771,36.59,14.09
6772,355.75,-8.17
6773,5.59,-2.74
6774,323.56,-22.54
6775,56.97,22.3
6776,39.92,15.5
6777,359.32,-6.42
6778,346.05,-13.35
6779,55.19,21.59
6780,1.1,-5.49
6781,52.54,20.6
6782,52.53,20.59
6783,347.5,-12.69
6784,41.14,15.84
6785,15.79,2.67
6786,351.68,-10.62
6787,47.42,18.42
6788,358.45,-7.1
6789,119.29,28.24
6790,78.59,27.52
6791,70.55,25.9
6792,77.37,27.29
6793,63.08,23.92
6794,46.68,18.1
6795,31.72,11.13
6796,330.71,-20.19
6797,30.97,10.66
6798,10.79,-0.5
6799,57.04,21.83
6800,31.24,10.58
6801,7.46,-2.45
6802,2.9,-4.98
6803,43.39,16.4
6804,351.89,-10.97
6805,331.4,-20.11
6806,65.34,24.21
6807,63.27,23.56
6808,326.26,-22.05
6809,111.78,28.91
6810,111.78,28.9
6811,119.7,28.14
6812,10.,-1.6
6813,24.95,6.64
6814,60.27,22.29
6815,58.2,21.59
6816,9.48,-2.02
6817,82.54,27.55
6818,349.47,-12.67
6819,338.39,-17.69
6820,48.88,17.87
6821,343.13,-15.73
6822,10.46,-1.74
6823,10.76,-1.58
6824,68.35,24.38
6825,12.31,-0.82
6826,65.87,23.65
6827,89.43,28.26
6828,330.73,-20.81
6829,319.27,-24.38
6830,25.63,6.21
6831,56.22,20.27
6832,356.44,-9.68
6833,358.83,-8.47
6834,31.01,8.95
6835,3.69,-5.92
6836,4.01,-5.74
6837,313.74,-25.77
6838,13.63,-0.56
6839,351.47,-12.3
6840,26.29,6.29
6841,12.7,-1.13
6842,5.18,-5.29
6843,20.36,3.01
6844,29.89,8.1
6845,69.58,24.12
6846,6.53,-4.75
6847,72.82,24.92
6848,12.7,-1.47
6849,85.21,27.31
6850,93.97,28.29
6851,41.67,13.54
6852,45.76,15.33
6853,68.38,23.52
6854,50.71,17.38
6855,333.29,-20.4
6856,356.07,-10.59
6857,35.79,10.46
6858,15.32,-0.45
6859,3.,-7.15
6860,51.92,17.6
6861,7.44,-4.99
6862,355.12,-11.35
6863,12.79,-2.14
6864,4.35,-6.71
6865,98.93,28.4
6866,32.46,8.34
6867,57.09,19.38
6868,49.63,16.4
6869,26.91,5.36
6870,356.99,-10.58
6871,331.84,-21.15
6872,63.52,21.55
6873,34.39,9.13
6874,357.44,-10.5
6875,350.22,-14.
6876,57.37,19.23
6877,56.4,18.86
6878,20.61,1.57
6879,359.2,-9.81
6880,79.61,25.61
6881,19.04,0.69
6882,51.07,16.53
6883,40.53,11.79
6884,21.81,2.03
6885,45.95,14.19
6886,77.9,25.07
6887,44.91,13.67
6888,2.57,-8.35
6889,357.83,-10.73
6890,26.61,4.44
6891,77.27,24.87
6892,23.58,2.67
6893,359.75,-9.94
6894,346.61,-16.02
6895,49.77,15.6
6896,11.74,-3.75
6897,348.67,-15.18
6898,28.49,5.16
6899,320.58,-24.73
6900,34.49,8.16
6901,66.53,21.62
6902,37.21,9.36
6903,67.33,21.8
6904,55.3,17.51
6905,345.82,-16.68
6906,43.6,12.32
6907,3.69,-8.47
6908,337.57,-19.87
6909,6.55,-7.02
6910,355.33,-12.57
6911,81.86,25.44
6912,312.09,-26.5
6913,7.66,-6.52
6914,6.47,-7.15
6915,350.84,-14.7
6916,332.82,-21.56
6917,57.76,18.2
6918,30.34,5.48
6919,14.45,-3.02
6920,101.88,28.04
6921,355.54,-12.66
6922,347.68,-16.14
6923,87.88,26.44
6924,54.53,16.8
6925,33.59,6.96
6926,6.72,-7.24
6927,103.46,28.06
6928,35.81,8.03
6929,7.95,-6.73
6930,17.46,-1.79
6931,352.81,-14.23
6932,17.51,-1.92
6933,13.88,-3.92
6934,349.06,-15.93
6935,28.68,3.93
6936,1.11,-10.49
6937,351.37,-15.01
6938,349.23,-15.91
6939,336.54,-20.7
6940,25.42,2.08
6941,34.13,6.6
6942,354.99,-13.55
6943,52.32,15.19
6944,14.3,-4.03
6945,95.42,27.13
6946,21.06,-0.53
6947,13.71,-4.46
6948,354.87,-13.74
6949,88.79,26.09
6950,49.55,13.72
6951,352.62,-14.8
6952,356.,-13.33
6953,355.99,-13.33
6954,342.43,-18.91
6955,45.96,12.02
6956,17.75,-2.5
6957,29.81,3.88
6958,34.,5.96
6959,17.59,-2.68
6960,1.35,-11.05
6961,9.52,-7.1
6962,17.7,-2.88
6963,25.61,1.3
6964,310.43,-26.94
6965,9.42,-7.31
6966,52.39,14.42
6967,38.29,7.75
6968,59.04,17.09
6969,12.54,-5.96
6970,21.31,-1.4
6971,59.41,17.11
6972,4.58,-10.01
6973,23.76,-0.17
6974,80.9,23.94
6975,49.58,12.81
6976,40.82,8.6
6977,47.56,11.67
6978,86.2,24.99
6979,95.35,26.57
6980,52.64,13.84
6981,46.5,11.
6982,323.49,-24.95
6983,81.23,23.73
6984,63.04,18.05
6985,39.4,7.45
6986,347.62,-17.86
6987,37.22,6.31
6988,12.31,-6.75
6989,18.95,-3.44
6990,10.47,-7.81
6991,352.23,-16.17
6992,41.56,8.3
6993,31.08,2.94
6994,316.48,-26.29
6995,45.92,10.4
6996,330.72,-23.39
6997,62.18,17.42
6998,12.73,-6.8
6999,28.6,1.44
7000,30.44,2.41
7001,67.44,19.24
7002,39.35,6.9
7003,71.9,20.72
7004,330.86,-23.5
7005,347.58,-18.28
7006,108.91,27.61
7007,24.7,-1.02
7008,36.28,5.02
7009,68.41,19.32
7010,38.19,5.91
7011,10.51,-8.64
7012,330.57,-23.76
7013,95.49,26.07
7014,18.85,-4.48
7015,334.54,-22.8
7016,59.93,15.77
7017,69.77,19.49
7018,92.27,25.43
7019,67.27,18.5
7020,23.83,-2.1
7021,357.21,-15.04
7022,338.92,-21.66
7023,14.74,-6.86
7024,25.63,-1.27
7025,115.27,27.73
7026,358.77,-14.47
7027,321.87,-25.73
7028,81.31,22.82
7029,359.8,-14.08
7030,60.81,15.74
7031,356.,-15.77
7032,24.67,-2.02
7033,63.87,16.83
7034,26.,-1.43
7035,9.73,-9.76
7036,330.43,-24.14
7037,345.91,-19.8
7038,13.44,-8.12
7039,8.,-10.77
7040,34.01,2.41
7041,68.41,18.26
7042,92.6,25.09
7043,65.74,17.22
7044,61.29,15.43
7045,14.78,-7.65
7046,12.28,-8.94
7047,53.51,11.92
7048,37.16,3.83
7049,84.94,23.29
7050,355.51,-16.54
7051,68.85,18.2
7052,68.85,18.2
7053,68.79,18.17
7054,68.79,18.17
7055,23.38,-3.56
7056,66.85,17.38
7057,66.85,17.37
7058,52.11,11.05
7059,31.51,0.67
7060,83.22,22.74
7061,50.79,10.43
7062,352.4,-17.92
7063,28.22,-1.22
7064,56.5,12.9
7065,350.33,-18.76
7066,27.4,-1.72
7067,49.21,9.42
7068,352.69,-17.95
7069,48.76,9.12
7070,1.06,-14.66
7071,84.36,22.81
7072,15.98,-7.79
7073,70.73,18.48
7074,333.61,-23.87
7075,90.85,24.36
7076,36.32,2.69
7077,15.57,-8.21
7078,14.5,-8.74
7079,53.79,11.14
7080,75.64,19.98
7081,61.48,14.57
7082,101.44,26.18
7083,27.47,-2.3
7084,82.45,22.03
7085,33.47,0.79
7086,50.,9.22
7087,344.16,-21.27
7088,12.95,-9.78
7089,25.76,-3.35
7090,78.48,20.74
7091,55.3,11.58
7092,349.73,-19.51
7093,344.37,-21.3
7094,24.16,-4.34
7095,347.99,-20.18
7096,78.2,20.55
7097,349.78,-19.6
7098,61.51,14.17
7099,42.65,5.13
7100,62.64,14.63
7101,29.97,-1.5
7102,62.4,14.5
7103,8.96,-12.01
7104,6.43,-13.16
7105,5.16,-13.72
7106,63.19,14.78
7107,328.29,-25.39
7108,346.53,-20.88
7109,45.48,6.19
7110,24.57,-4.7
7111,333.08,-24.54
7112,59.,12.65
7113,52.27,9.41
7114,14.,-10.1
7115,66.35,15.72
7116,12.74,-10.72
7117,105.11,26.39
7118,71.08,17.43
7119,19.33,-7.75
7120,12.91,-10.89
7121,9.56,-12.43
7122,353.85,-18.85
7123,82.65,21.33
7124,106.61,26.5
7125,89.31,23.14
7126,18.71,-8.26
7127,335.92,-24.18
7128,12.53,-11.29
7129,359.16,-17.02
7130,328.98,-25.59
7131,66.93,15.49
7132,58.43,11.76
7133,53.63,9.42
7134,343.57,-22.35
7135,39.28,2.12
7136,356.8,-18.08
7137,80.43,20.4
7138,71.08,17.
7139,66.93,15.32
7140,64.18,14.11
7141,37.22,0.85
7142,37.22,0.85
7143,31.89,-1.92
7144,35.7,0.02
7145,14.99,-10.5
7146,71.49,17.03
7147,49.54,7.11
7148,49.65,7.15
7149,28.36,-3.91
7150,14.61,-10.78
7151,5.37,-14.96
7152,359.54,-17.32
7153,87.41,22.31
7154,78.66,19.56
7155,11.17,-12.48
7156,357.2,-18.27
7157,73.81,17.79
7158,35.85,-0.14
7159,13.36,-11.52
7160,111.64,26.93
7161,326.72,-26.23
7162,63.35,13.27
7163,39.28,1.3
7164,17.12,-10.06
7165,49.21,6.36
7166,22.33,-7.55
7167,46.16,4.7
7168,11.31,-12.94
7169,359.76,-17.73
7170,359.76,-17.74
7171,51.45,7.34
7172,45.94,4.5
7173,42.85,2.88
7174,68.51,15.21
7175,87.87,22.02
7176,47.3,5.04
7177,355.04,-19.6
7178,63.32,12.81
7179,70.88,16.
7180,102.15,25.36
7181,57.41,9.94
7182,13.53,-12.26
7183,54.32,8.41
7184,88.33,22.04
7185,69.51,15.36
7186,20.35,-9.1
7187,95.68,23.95
7188,354.91,-19.83
7190,345.82,-22.64
7191,92.68,23.18
7192,62.91,12.38
7193,28.98,-4.89
7194,6.84,-15.35
7195,11.6,-13.32
7196,80.84,19.57
7197,358.75,-18.57
7198,51.26,6.63
7199,107.07,26.1
7200,52.67,7.25
7201,71.,15.73
7202,57.62,9.65
7203,16.87,-11.12
7204,64.53,12.89
7205,17.,-11.07
7206,56.49,9.05
7207,54.01,7.78
7208,41.63,1.4
7209,30.94,-4.23
7210,80.64,19.29
7211,5.88,-16.16
7212,64.44,12.65
7213,344.54,-23.35
7214,35.93,-1.86
7215,77.15,17.86
7216,51.77,6.41
7217,14.71,-12.51
7218,85.83,20.86
7219,37.35,-1.31
7220,29.33,-5.47
7221,327.17,-26.76
7222,53.3,6.95
7223,348.8,-22.36
7224,100.31,24.65
7225,30.88,-4.84
7226,0.16,-18.73
7227,0.16,-18.73
7228,303.91,-27.71
7229,82.47,19.59
7230,20.44,-10.16
7231,33.17,-3.78
7232,359.46,-19.08
7233,341.05,-24.51
7234,9.34,-15.37
7235,46.86,3.25
7236,30.26,-5.51
7237,62.98,11.26
7238,62.05,10.83
7239,20.04,-10.66
7240,8.46,-15.86
7241,17.75,-11.78
7242,356.86,-20.24
7243,41.95,0.45
7244,61.38,10.32
7245,35.3,-3.2
7246,12.32,-14.45
7247,108.5,26.02
7248,44.55,1.63
7249,17.35,-12.26
7250,56.3,7.67
7251,83.76,19.56
7252,80.32,18.34
7253,60.28,9.6
7254,359.54,-19.59
7255,357.62,-20.26
7256,1.28,-19.02
7257,355.55,-20.98
7258,72.15,14.98
7259,358.14,-20.17
7260,49.8,4.07
7261,63.91,11.11
7262,67.23,12.65
7263,54.15,6.24
7264,15.89,-13.29
7265,17.03,-12.8
7266,40.34,-1.12
7267,49.88,3.91
7268,358.54,-20.25
7269,34.65,-4.29
7270,7.95,-16.96
7271,346.77,-23.85
7272,65.99,11.69
7273,0.05,-19.99
7274,326.38,-27.43
7275,82.98,18.73
7276,15.55,-14.13
7277,11.59,-15.98
7278,329.22,-27.27
7279,28.23,-8.31
7280,59.04,7.79
7281,352.43,-22.76
7282,24.34,-10.35
7283,63.19,9.75
7284,71.62,13.7
7285,50.3,3.08
7286,54.5,5.23
7287,37.52,-3.9
7288,40.39,-2.42
7289,352.23,-23.13
7290,96.82,22.8
7291,13.46,-15.78
7292,12.42,-16.2
7293,80.67,17.27
7294,80.67,17.27
7295,87.56,19.81
7296,4.43,-19.45
7297,343.88,-25.32
7298,70.62,12.75
7299,53.56,4.11
7300,49.05,1.67
7301,54.5,4.53
7302,62.85,8.72
7303,40.1,-3.35
7304,18.61,-14.13
7305,60.14,7.23
7306,54.74,4.41
7307,48.69,1.19
7308,60.56,7.44
7309,88.52,19.81
7310,98.65,23.
7311,81.09,16.87
7312,108.08,25.31
7313,37.76,-4.93
7314,69.9,11.86
7315,46.24,-0.49
7316,2.76,-20.69
7317,21.95,-13.
7318,56.36,4.85
7319,37.,-5.53
7320,327.36,-28.06
7321,36.37,-5.94
7322,78.24,15.44
7323,6.43,-19.62
7324,63.56,8.44
7325,44.61,-1.64
7326,53.44,3.05
7327,15.63,-16.16
7328,84.4,17.85
7329,342.9,-26.21
7330,3.33,-20.9
7331,47.14,-0.52
7332,46.42,-0.96
7333,31.39,-8.93
7334,356.15,-23.18
7335,65.8,9.3
7336,35.47,-6.89
7337,353.61,-23.93
7338,69.49,11.09
7339,18.74,-15.1
7340,20.06,-14.55
7341,80.82,16.19
7342,21.84,-13.77
7343,353.28,-24.11
7344,19.64,-14.77
7345,69.45,10.93
7346,67.57,9.82
7347,29.07,-10.57
7348,357.71,-23.09
7349,36.25,-6.99
7350,354.48,-24.03
7351,85.53,17.88
7352,104.73,24.21
7353,29.88,-10.38
7354,45.33,-2.36
7355,10.68,-19.04
7356,88.77,18.99
7357,49.78,-0.07
7358,59.78,5.32
7359,66.25,8.71
7360,9.3,-19.67
7361,95.51,21.33
7362,14.03,-17.95
7363,14.58,-17.79
7364,54.57,2.32
7365,88.95,18.89
7366,32.38,-9.69
7367,24.14,-13.7
7368,66.07,8.38
7369,51.7,0.63
7370,343.15,-26.9
7371,96.9,21.66
7372,62.9,6.63
7373,47.36,-1.86
7374,61.56,5.87
7375,16.77,-17.13
7376,69.04,9.74
7377,39.62,-6.13
7378,23.15,-14.37
7379,23.64,-14.21
7380,9.02,-20.21
7381,81.81,15.76
7382,75.39,12.82
7383,327.32,-28.72
7384,54.75,2.
7385,54.35,1.75
7386,58.86,4.18
7387,37.26,-7.64
7388,341.97,-27.37
7389,48.49,-1.66
7390,54.69,1.74
7391,54.54,1.59
7392,355.03,-24.84
7393,342.35,-27.42
7394,121.94,27.51
7395,69.11,9.31
7396,49.73,-1.31
7397,39.79,-6.85
7398,12.,-19.83
7399,6.91,-21.67
7400,38.99,-7.45
7401,89.43,18.45
7402,30.91,-11.62
7403,70.71,9.79
7404,37.5,-8.3
7405,58.99,3.4
7406,59.11,3.4
7407,50.21,-1.55
7408,84.02,16.01
7409,55.2,1.18
7410,17.66,-17.93
7411,344.56,-27.45
7412,39.98,-7.26
7413,93.93,20.02
7414,34.93,-10.
7415,40.5,-7.09
7416,353.26,-25.97
7417,62.11,4.57
7418,62.12,4.57
7419,69.46,8.44
7420,83.61,15.45
7421,60.99,3.81
7422,358.92,-24.81
7423,111.52,25.3
7424,350.25,-26.89
7425,115.68,26.27
7426,67.97,7.44
7427,82.38,14.62
7428,87.51,16.87
7429,44.41,-6.01
7430,28.3,-14.44
7431,14.79,-20.3
