year,lat
1967.510,-21.9
1967.510,-15.1
1967.510,18.3
1967.510,24.9
1967.510,19.5
1967.513,22.9
1967.513,18.4
1967.513,25.0
1967.517,23.1
1967.517,18.5
1967.517,25.5
1967.519,23.7
1967.519,25.7
1967.519,18.9
1967.522,26.1
1967.522,24.6
1967.522,19.0
1967.524,26.2
1967.524,25.7
1967.527,-12.6
1967.527,-18.7
1967.527,26.2
1967.529,-12.5
1967.529,-18.3
1967.529,25.1
1967.533,-18.4
1967.533,-18.7
1967.533,26.9
1967.535,-19.4
1967.535,-18.0
1967.535,-18.7
1967.535,-20.2
1967.535,9.7
1967.535,27.0
1967.535,23.5
1967.538,-19.2
1967.538,-18.0
1967.538,-19.0
1967.538,-20.0
1967.541,-18.9
1967.541,-27.1
1967.560,13.4
1967.560,15.2
1967.560,27.2
1967.563,14.2
1967.563,16.2
1967.565,10.9
1967.565,17.8
1967.565,14.9
1967.565,13.3
1967.565,27.5
1967.565,26.0
1967.568,27.3
1967.568,24.9
1967.568,29.1
1967.568,14.1
1967.568,15.6
1967.568,17.9
1967.568,12.0
1967.568,20.1
1967.568,21.5
1967.571,12.4
1967.571,20.3
1967.571,22.1
1967.571,17.2
1967.571,15.2
1967.571,14.5
1967.571,27.5
1967.571,27.1
1967.574,12.3
1967.574,20.2
1967.574,17.1
1967.574,14.6
1967.574,14.4
1967.574,28.5
1967.574,26.4
1967.576,-20.9
1967.576,-27.1
1967.576,20.0
1967.576,12.0
1967.576,17.7
1967.576,14.1
1967.576,14.8
1967.576,24.9
1967.576,29.5
1967.576,26.7
1967.579,-27.9
1967.579,20.1
1967.579,11.9
1967.579,17.4
1967.579,14.2
1967.579,14.7
1967.582,-28.8
1967.582,20.1
1967.582,12.1
1967.582,17.7
1967.585,-27.7
1967.585,19.6
1967.585,12.0
1967.587,-28.8
1967.587,19.5
1967.591,-30.3
1967.591,20.9
1967.598,19.9
1967.602,-21.2
1967.602,-16.8
1967.602,19.5
1967.604,-20.9
1967.604,-16.4
1967.604,20.1
1967.604,24.9
1967.606,-21.2
1967.606,-16.2
1967.606,25.7
1967.606,20.1
1967.610,-21.1
1967.610,-15.9
1967.610,20.6
1967.610,25.3
1967.612,-21.6
1967.612,-16.2
1967.612,25.1
1967.614,-21.8
1967.614,-16.3
1967.614,25.1
1967.618,-16.1
1967.618,-30.0
1967.618,19.3
1967.618,23.6
1967.620,-16.3
1967.620,-30.0
1967.620,9.2
1967.620,19.4
1967.620,23.7
1967.623,-29.4
1967.623,9.2
1967.623,19.4
1967.623,18.4
1967.626,-30.2
1967.626,8.7
1967.626,18.6
1967.626,17.5
1967.628,-30.1
1967.631,-30.5
1967.631,14.1
1967.631,8.8
1967.634,-30.7
1967.634,14.0
1967.634,14.1
1967.634,24.5
1967.640,-18.9
1967.640,23.4
1967.640,32.1
1967.643,-19.4
1967.643,13.3
1967.643,15.2
1967.643,23.4
1967.644,-19.6
1967.644,14.2
1967.644,15.0
1967.644,23.8
1967.653,13.6
1967.656,-26.9
1967.656,-28.1
1967.675,13.7
1967.675,14.7
1967.678,-20.4
1967.678,-19.4
1967.678,-28.8
1967.678,-21.3
1967.678,-19.7
1967.678,21.9
1967.678,27.4
1967.680,-21.5
1967.683,-21.4
1967.683,-20.3
1967.683,26.5
1967.686,-22.1
1967.686,-20.4
1967.686,12.3
1967.686,26.8
1967.689,-22.4
1967.689,-19.5
1967.689,12.0
1967.689,24.5
1967.692,-22.3
1967.692,-19.6
1967.692,12.1
1967.694,-19.8
1967.694,-28.5
1967.694,12.4
1967.697,-20.1
1967.697,-29.0
1967.697,12.3
1967.700,-29.0
1967.700,12.4
1967.702,-28.4
1967.702,12.3
1967.711,-28.9
1967.711,-23.0
1967.713,-28.9
1967.713,-23.2
1967.716,-28.7
1967.716,-23.3
1967.716,10.6
1967.727,16.4
1967.738,15.2
1967.741,-14.5
1967.741,12.4
1967.741,20.7
1967.741,14.8
1967.741,10.7
1967.743,-21.0
1967.743,-14.4
1967.743,12.6
1967.743,20.6
1967.743,13.5
1967.746,-15.2
1967.746,-18.2
1967.746,20.3
1967.746,12.0
1967.746,14.6
1967.757,-16.0
1967.757,-16.9
1967.757,-25.5
1967.757,12.9
1967.760,-16.7
1967.760,-16.9
1967.760,-25.8
1967.760,12.0
1967.762,-16.5
1967.762,-25.3
1967.762,12.1
1967.765,-16.6
1967.765,-25.1
1967.765,12.8
1967.765,13.0
1967.768,-16.9
1967.768,-24.6
1967.768,16.0
1967.768,19.6
1967.768,12.9
1967.771,-24.7
1967.771,16.2
1967.771,19.6
1967.774,-25.1
1967.774,15.8
1967.774,17.1
1967.776,-24.1
1967.776,16.2
1967.776,17.0
1967.779,-23.7
1967.779,16.5
1967.781,-23.7
1967.784,-23.7
1967.784,-16.2
1967.787,-24.0
1967.790,-24.1
1967.790,-27.3
1967.793,-23.8
1967.793,16.6
1967.796,10.8
1967.796,16.0
1967.798,11.0
1967.798,17.0
1967.801,10.6
1967.801,11.6
1967.801,18.5
1967.801,17.5
1967.804,12.5
1967.804,23.7
1967.804,11.3
1967.804,16.7
1967.806,10.9
1967.806,11.5
1967.806,20.3
1967.806,21.9
1967.806,10.7
1967.806,17.4
1967.809,10.6
1967.809,10.9
1967.809,21.1
1967.809,10.3
1967.809,18.5
1967.812,12.4
1967.812,21.9
1967.812,22.6
1967.812,22.1
1967.812,11.2
1967.812,10.1
1967.820,20.7
1967.823,-16.6
1967.823,16.2
1967.823,19.6
1967.823,19.2
1967.823,18.0
1967.823,11.0
1967.825,-25.9
1967.825,-27.2
1967.825,-16.7
1967.825,-18.8
1967.825,16.1
1967.825,19.9
1967.825,17.8
1967.825,10.0
1967.828,-26.0
1967.828,-27.7
1967.828,-17.5
1967.828,-20.4
1967.828,-20.5
1967.828,18.2
1967.828,15.3
1967.828,19.7
1967.831,-26.1
1967.831,-17.9
1967.831,-20.5
1967.831,-20.9
1967.831,18.2
1967.831,15.1
1967.834,-25.7
1967.834,-17.6
1967.834,-26.2
1967.834,-21.0
1967.834,18.7
1967.834,15.3
1967.836,-26.2
1967.836,-17.9
1967.836,-27.1
1967.836,-21.1
1967.836,18.3
1967.836,14.5
1967.839,-17.7
1967.839,-21.5
1967.839,18.0
1967.839,14.3
1967.842,-17.2
1967.842,-21.1
1967.842,18.4
1967.845,-21.0
1967.859,15.8
1967.859,12.1
1967.861,-19.9
1967.861,13.2
1967.861,16.0
1967.861,11.8
1967.872,9.7
1967.872,19.3
1967.872,11.3
1967.872,13.5
1967.872,16.4
1967.875,10.4
1967.875,19.5
1967.875,10.9
1967.875,13.4
1967.888,18.7
1967.891,19.6
1967.891,20.7
1967.894,-28.0
1967.894,-15.8
1967.894,-22.7
1967.894,14.8
1967.894,19.9
1967.894,20.8
1967.897,-18.1
1967.897,-25.2
1967.897,13.4
1967.897,19.3
1967.897,20.4
1967.897,23.4
1967.899,-18.3
1967.899,-16.9
1967.899,12.9
1967.899,19.8
1967.899,20.2
1967.899,24.1
1967.902,-28.8
1967.902,-19.1
1967.902,-24.8
1967.902,13.1
1967.902,18.7
1967.902,18.9
1967.905,-27.2
1967.905,-18.3
1967.905,-26.7
1967.905,12.2
1967.914,-18.4
1967.916,-20.0
1967.916,-21.5
1967.919,-20.8
1967.919,12.4
1967.919,15.7
1967.919,25.5
1967.921,11.4
1967.921,12.4
1967.921,15.0
1967.921,25.1
1967.924,-14.4
1967.924,11.5
1967.924,12.7
1967.924,26.0
1967.924,15.3
1967.933,-15.6
1967.935,-15.2
1967.935,-22.8
1967.935,-14.5
1967.935,9.6
1967.935,23.6
1967.935,9.1
1967.938,-15.5
1967.938,-24.4
1967.938,-22.9
1967.938,-14.5
1967.938,9.5
1967.938,23.4
1967.938,9.0
1967.941,-15.7
1967.941,-24.7
1967.941,-23.2
1967.941,-15.3
1967.941,9.3
1967.941,23.6
1967.941,13.3
1967.943,-15.4
1967.943,-14.4
1967.943,-23.0
1967.943,-17.7
1967.943,10.3
1967.943,20.4
1967.943,9.3
1967.943,23.9
1967.946,-23.4
1967.946,-26.9
1967.946,-23.4
1967.946,-18.8
1967.946,9.6
1967.946,18.8
1967.946,20.2
1967.946,8.8
1967.949,9.5
1967.949,21.1
1967.949,18.7
1967.949,8.6
1967.968,-16.0
1967.968,-24.2
1967.968,23.0
1967.970,-15.9
1967.970,-24.5
1967.970,14.7
1967.970,22.9
1967.973,-15.7
1967.973,-24.5
1967.973,-19.1
1967.973,-21.7
1967.973,14.6
1967.973,23.2
1967.985,-15.6
1967.985,-22.3
1967.985,-26.0
1967.985,-15.0
1967.985,-12.7
1967.987,-16.3
1967.987,-22.5
1967.987,-28.3
1967.987,-14.8
1967.987,-11.9
1968.006,-18.9
1968.006,-24.4
1968.006,-20.2
1968.009,-18.9
1968.009,-23.9
1968.009,-20.5
1968.009,-26.4
1968.012,-18.8
1968.012,-22.4
1968.012,-26.0
1968.012,-24.4
1968.012,11.4
1968.012,19.4
1968.015,-18.4
1968.015,-23.5
1968.015,-24.5
1968.015,-26.8
1968.015,-24.3
1968.015,19.3
1968.031,18.9
1968.034,-24.6
1968.034,19.7
1968.034,8.7
1968.034,13.5
1968.047,-14.8
1968.053,-13.5
1968.053,16.9
1968.055,-28.6
1968.055,-13.9
1968.058,-13.8
1968.058,-11.5
1968.058,18.8
1968.061,-10.0
1968.061,7.6
1968.074,-15.1
1968.077,-12.7
1968.077,11.6
1968.077,21.6
1968.077,12.3
1968.085,-11.7
1968.089,-19.5
1968.089,-23.6
1968.089,11.5
1968.089,6.8
1968.089,7.3
1968.129,-18.9
1968.132,-19.7
1968.132,-28.4
1968.132,2.8
1968.146,-27.7
1968.146,-26.0
1968.146,13.4
1968.146,11.3
1968.146,9.4
1968.159,9.6
1968.162,-27.0
1968.162,-23.8
1968.162,12.5
1968.165,-27.5
1968.165,-23.7
1968.165,-26.4
1968.165,11.5
1968.167,-23.7
1968.167,-26.6
1968.167,11.8
1968.170,-23.4
1968.170,-26.1
1968.214,-13.8
1968.214,31.4
1968.214,16.1
1968.217,-14.0
1968.217,-13.1
1968.217,9.7
1968.217,31.4
1968.217,36.2
1968.220,-13.3
1968.220,10.1
1968.223,-12.6
1968.223,11.3
1968.223,10.5
1968.225,-24.8
1968.225,-13.0
1968.225,-23.8
1968.225,11.6
1968.225,11.8
1968.225,10.3
1968.228,-25.3
1968.228,-13.5
1968.228,11.6
1968.228,12.1
1968.231,-12.7
1968.231,-16.4
1968.231,-13.7
1968.231,17.2
1968.231,10.8
1968.231,11.3
1968.233,-16.4
1968.233,-22.3
1968.233,-12.4
1968.233,17.9
1968.233,10.9
1968.233,13.2
1968.233,10.6
1968.236,-15.5
1968.236,-21.0
1968.236,-13.0
1968.236,17.6
1968.236,10.7
1968.236,13.5
1968.236,10.8
1968.239,-16.8
1968.239,-24.1
1968.239,15.1
1968.239,21.4
1968.239,18.5
1968.239,11.7
1968.242,-23.2
1968.242,16.4
1968.242,19.2
1968.242,10.1
1968.242,10.2
1968.245,-22.5
1968.245,-17.5
1968.245,14.9
1968.245,19.6
1968.250,-23.6
1968.250,-17.5
1968.250,14.4
1968.250,19.5
1968.252,-23.9
1968.252,-20.3
1968.252,9.2
1968.255,-24.7
1968.255,-19.2
1968.255,-20.3
1968.255,9.2
1968.258,-21.0
1968.258,19.4
1968.258,9.1
1968.261,-21.1
1968.261,19.3
1968.261,8.1
1968.263,-16.7
1968.263,-21.2
1968.266,-21.6
1968.266,23.9
1968.269,-21.2
1968.269,23.1
1968.283,-13.0
1968.283,31.6
1968.283,24.0
1968.283,22.1
1968.294,-11.1
1968.294,31.2
1968.296,-11.3
1968.296,18.8
1968.296,31.8
1968.299,-11.5
1968.299,18.4
1968.305,6.7
1968.307,6.9
1968.310,-24.6
1968.310,6.3
1968.310,15.7
1968.310,14.3
1968.313,-24.1
1968.313,15.6
1968.315,-24.4
1968.315,15.8
1968.318,-24.1
1968.318,-16.9
1968.318,-14.6
1968.321,-24.4
1968.321,-18.3
1968.321,-14.7
1968.321,18.1
1968.321,16.6
1968.324,-24.6
1968.324,-14.7
1968.324,18.2
1968.326,-24.7
1968.326,-14.7
1968.326,9.9
1968.326,18.1
1968.326,15.3
1968.326,22.6
1968.329,8.6
1968.329,18.5
1968.329,19.2
1968.329,10.1
1968.329,18.1
1968.332,7.9
1968.332,9.3
1968.332,19.6
1968.332,18.6
1968.332,16.6
1968.334,-14.7
1968.334,19.6
1968.334,19.0
1968.334,9.6
1968.334,18.0
1968.334,16.6
1968.337,21.7
1968.337,19.5
1968.337,20.0
1968.337,18.5
1968.337,9.6
1968.337,18.0
1968.337,15.8
1968.341,16.9
1968.341,21.5
1968.341,19.1
1968.341,18.2
1968.341,10.2
1968.341,18.8
1968.343,18.7
1968.343,16.7
1968.343,21.4
1968.343,19.1
1968.343,18.3
1968.354,-12.9
1968.354,12.0
1968.354,25.9
1968.354,16.0
1968.354,21.8
1968.354,19.7
1968.379,-29.1
1968.379,-30.2
1968.379,-29.4
1968.379,-13.6
1968.379,21.3
1968.379,9.2
1968.379,8.4
1968.392,-15.0
1968.392,16.2
1968.392,22.3
1968.392,15.4
1968.395,-14.3
1968.395,-16.3
1968.395,-18.6
1968.395,25.6
1968.395,26.1
1968.395,22.4
1968.398,18.6
1968.398,25.4
1968.398,25.5
1968.400,-20.2
1968.400,17.4
1968.400,19.9
1968.400,14.7
1968.400,26.3
1968.403,-20.5
1968.403,10.0
1968.403,13.1
1968.403,15.3
1968.403,18.1
1968.403,24.9
1968.406,-20.4
1968.406,-32.5
1968.406,-12.3
1968.406,10.2
1968.406,15.4
1968.406,12.7
1968.406,18.1
1968.406,25.2
1968.406,25.7
1968.408,-34.0
1968.408,-38.5
1968.408,-13.1
1968.408,-15.5
1968.408,9.4
1968.408,14.9
1968.408,12.3
1968.408,17.6
1968.408,25.0
1968.411,-31.3
1968.411,-36.4
1968.411,-11.6
1968.411,-12.9
1968.411,17.2
1968.411,10.8
1968.411,12.5
1968.411,11.9
1968.411,17.4
1968.411,24.4
1968.414,-12.1
1968.414,-33.7
1968.414,-37.3
1968.414,-14.5
1968.414,16.0
1968.414,9.8
1968.414,12.4
1968.414,17.6
1968.414,25.2
1968.417,-11.8
1968.417,-36.9
1968.417,-13.4
1968.417,-15.2
1968.417,16.0
1968.417,9.9
1968.417,17.7
1968.420,-11.5
1968.420,-31.9
1968.420,-36.8
1968.420,18.8
1968.420,16.1
1968.420,9.7
1968.422,-12.7
1968.422,18.9
1968.436,-13.9
1968.436,16.4
1968.436,11.3
1968.439,-14.2
1968.439,-14.9
1968.439,9.1
1968.439,16.8
1968.439,11.1
1968.441,-14.3
1968.441,-14.8
1968.441,-6.6
1968.441,9.4
1968.441,16.8
1968.441,10.8
1968.444,11.2
1968.444,21.9
1968.444,-14.9
1968.444,9.3
1968.444,16.4
1968.447,-14.5
1968.447,-30.5
1968.447,9.6
1968.447,16.2
1968.450,-14.3
1968.450,-31.0
1968.450,-14.4
1968.450,9.3
1968.450,16.2
1968.452,-13.9
1968.452,-30.6
1968.452,-14.4
1968.452,22.2
1968.452,9.6
1968.452,16.5
1968.455,-14.3
1968.455,-20.1
1968.455,-30.5
1968.455,-30.0
1968.455,-14.2
1968.455,14.0
1968.455,22.6
1968.455,8.8
1968.458,-19.6
1968.458,-30.6
1968.458,-29.9
1968.458,-14.2
1968.458,13.0
1968.458,22.7
1968.460,-19.4
1968.460,-30.4
1968.460,-29.6
1968.460,-14.4
1968.460,22.8
1968.460,13.3
1968.463,-30.0
1968.463,-28.9
1968.463,-14.2
1968.463,13.6
1968.463,23.3
1968.474,-13.6
1968.474,12.1
1968.474,24.0
1968.474,13.9
1968.477,-14.5
1968.477,12.0
1968.480,-15.1
1968.480,-15.6
1968.480,12.2
1968.482,-17.4
1968.482,11.9
1968.485,-14.5
1968.485,-15.0
1968.485,28.7
1968.485,12.4
1968.488,-13.3
1968.488,-15.3
1968.488,28.6
1968.488,12.4
1968.491,-16.4
1968.491,28.6
1968.491,10.9
1968.496,30.9
1968.516,-16.5
1968.516,10.2
1968.518,-15.8
1968.518,10.4
1968.518,10.8
1968.521,-16.3
1968.521,10.3
1968.521,10.5
1968.523,-16.0
1968.523,10.9
1968.523,10.8
1968.526,-16.2
1968.526,-17.1
1968.526,-13.7
1968.526,10.0
1968.526,28.9
1968.529,-14.3
1968.529,13.4
1968.529,26.2
1968.529,12.8
1968.529,29.0
1968.529,10.1
1968.529,10.1
1968.532,-14.1
1968.532,13.8
1968.532,26.8
1968.532,29.3
1968.534,-14.8
1968.534,11.7
1968.537,-5.5
1968.537,-14.5
1968.537,10.8
1968.537,14.0
1968.537,13.3
1968.540,-6.7
1968.540,-14.6
1968.540,-19.1
1968.540,-16.5
1968.540,12.9
1968.543,-14.7
1968.543,-18.9
1968.543,-16.2
1968.543,12.7
1968.545,-14.5
1968.545,-16.9
1968.545,10.5
1968.545,12.7
1968.548,-16.8
1968.548,-17.1
1968.548,9.7
1968.548,12.6
1968.551,-16.8
1968.551,-17.3
1968.551,9.2
1968.553,-16.5
1968.553,-16.6
1968.553,-17.3
1968.553,9.2
1968.557,-17.8
1968.557,-19.9
1968.557,-16.9
1968.557,-17.0
1968.559,-17.1
1968.559,-16.9
1968.562,-16.6
1968.562,-24.8
1968.562,8.3
1968.564,15.4
1968.564,10.5
1968.564,8.1
1968.578,13.8
1968.578,6.3
1968.581,13.2
1968.581,6.7
1968.584,-22.8
1968.584,7.2
1968.584,15.5
1968.584,12.1
1968.584,7.0
1968.586,-21.4
1968.586,-22.8
1968.586,7.2
1968.589,-11.2
1968.589,0.9
1968.589,7.4
1968.589,11.8
1968.592,1.1
1968.592,7.5
1968.592,11.9
1968.595,2.8
1968.595,7.0
1968.595,11.5
1968.595,4.8
1968.595,5.9
1968.597,1.5
1968.597,12.2
1968.597,6.9
1968.597,12.3
1968.597,13.5
1968.601,2.1
1968.601,7.1
1968.601,-14.2
1968.601,11.7
1968.601,13.9
1968.603,6.6
1968.603,-14.7
1968.603,6.6
1968.603,11.4
1968.606,-14.4
1968.606,11.6
1968.606,6.6
1968.608,-3.2
1968.608,-14.2
1968.608,16.1
1968.608,11.6
1968.611,-2.9
1968.611,-14.3
1968.611,-16.4
1968.611,16.2
1968.614,-14.4
1968.614,-17.4
1968.614,16.5
1968.614,15.2
1968.616,-8.5
1968.616,-14.0
1968.616,-17.7
1968.616,-15.2
1968.616,16.1
1968.616,15.4
1968.619,-17.9
1968.619,-15.1
1968.619,-13.8
1968.619,-10.9
1968.619,6.5
1968.619,15.2
1968.619,15.2
1968.622,-18.3
1968.622,-15.5
1968.622,-14.9
1968.622,6.2
1968.622,14.8
1968.625,-17.8
1968.625,-13.2
1968.625,-10.9
1968.625,6.8
1968.628,-17.9
1968.628,-14.8
1968.628,-11.1
1968.628,6.7
1968.628,27.5
1968.630,-17.9
1968.630,-15.9
1968.630,-11.3
1968.630,27.0
1968.630,6.7
1968.633,-15.2
1968.638,-18.1
1968.638,8.1
1968.638,27.3
1968.641,-18.1
1968.641,8.0
1968.641,27.3
1968.644,-18.1
1968.644,7.8
1968.647,7.8
1968.647,28.3
1968.649,-18.2
1968.649,8.0
1968.652,-17.3
1968.652,-10.6
1968.655,-8.8
1968.655,-9.9
1968.655,-11.0
1968.658,-9.3
1968.658,13.0
1968.660,-10.0
1968.660,12.0
1968.666,-2.8
1968.666,13.2
1968.666,12.1
1968.666,16.7
1968.666,-26.1
1968.669,-14.3
1968.669,-2.2
1968.669,12.5
1968.669,17.0
1968.669,13.0
1968.669,13.5
1968.671,-2.2
1968.674,-13.3
1968.674,-4.1
1968.677,-16.0
1968.677,-1.9
1968.677,-13.4
1968.677,12.2
1968.682,9.9
1968.685,-2.4
1968.685,-19.6
1968.685,-11.3
1968.685,11.1
1968.685,11.7
1968.688,10.6
1968.688,-12.1
1968.690,-19.7
1968.690,-17.8
1968.690,-11.4
1968.690,-19.3
1968.690,-13.1
1968.701,-17.7
1968.701,-11.5
1968.701,-10.6
1968.701,-14.0
1968.701,6.6
1968.701,21.9
1968.704,6.6
1968.704,-14.9
1968.704,21.6
1968.707,-15.0
1968.707,21.8
1968.707,7.4
1968.710,5.8
1968.710,-15.3
1968.710,21.5
1968.710,16.6
1968.713,5.8
1968.713,16.7
1968.723,-17.0
1968.723,2.9
1968.723,14.4
1968.723,19.0
1968.723,16.6
1968.723,17.3
1968.726,2.8
1968.726,-16.8
1968.726,19.1
1968.726,19.4
1968.726,17.5
1968.729,-16.8
1968.729,10.5
1968.729,17.9
1968.729,17.0
1968.729,19.7
1968.732,-16.8
1968.732,10.3
1968.732,18.1
1968.734,-15.9
1968.734,13.5
1968.734,12.0
1968.734,10.5
1968.734,17.0
1968.734,16.4
1968.737,-15.4
1968.737,11.9
1968.737,14.2
1968.737,16.5
1968.737,10.8
1968.737,16.0
1968.740,-15.3
1968.740,14.4
1968.740,12.5
1968.740,17.1
1968.740,11.9
1968.751,-16.1
1968.751,13.8
1968.753,-15.8
1968.753,5.8
1968.753,14.9
1968.753,17.5
1968.753,26.2
1968.756,5.3
1968.756,17.1
1968.756,25.9
1968.759,5.4
1968.759,16.0
1968.759,17.3
1968.759,19.2
1968.762,4.9
1968.762,17.9
1968.762,15.9
1968.762,15.4
1968.762,26.2
1968.764,18.5
1968.764,15.8
1968.764,14.9
1968.776,-12.7
1968.778,-13.4
1968.778,-19.9
1968.789,-12.8
1968.789,-19.1
1968.789,20.8
1968.792,-19.3
1968.792,20.7
1968.795,-19.8
1968.795,15.2
1968.795,20.7
1968.797,-11.5
1968.797,15.2
1968.797,20.3
1968.800,-11.4
1968.800,15.0
1968.800,20.5
1968.803,-18.2
1968.803,15.9
1968.805,-18.3
1968.809,-18.7
1968.811,14.3
1968.811,-18.2
1968.811,-14.6
1968.814,-18.4
1968.814,-15.8
1968.814,26.2
1968.814,11.5
1968.814,17.9
1968.814,13.9
1968.816,-15.5
1968.816,26.1
1968.819,-20.2
1968.819,-17.3
1968.819,-13.8
1968.819,28.9
1968.822,-20.3
1968.822,-15.2
1968.822,-14.2
1968.822,5.3
1968.822,28.0
1968.825,-15.5
1968.825,-13.9
1968.825,6.2
1968.838,-15.8
1968.838,8.0
1968.838,5.1
1968.841,-15.5
1968.841,7.5
1968.841,5.4
1968.844,-13.2
1968.844,-13.5
1968.844,7.6
1968.847,-14.3
1968.847,-12.9
1968.847,7.8
1968.850,-12.4
1968.850,-14.9
1968.850,19.0
1968.850,7.9
1968.852,19.7
1968.852,8.4
1968.855,-22.4
1968.855,-12.7
1968.855,19.9
1968.855,19.0
1968.855,7.5
1968.879,12.3
1968.879,7.6
1968.879,17.4
1968.882,11.9
1968.885,-14.4
1968.885,11.7
1968.893,-8.1
1968.896,-14.2
1968.896,-7.6
1968.899,-22.2
1968.899,-14.2
1968.899,-7.8
1968.901,-13.3
1968.901,-7.8
1968.905,-13.7
1968.905,-8.3
1968.907,-13.8
1968.907,-8.4
1968.910,-7.4
1968.918,-7.1
1968.918,-11.9
1968.918,12.6
1968.920,-12.0
1968.920,-24.0
1968.920,12.7
1968.923,-11.9
1968.923,-23.8
1968.923,-12.1
1968.923,13.1
1968.927,-12.0
1968.927,-12.9
1968.927,19.9
1968.927,12.1
1968.929,-12.5
1968.929,-13.0
1968.929,19.6
1968.929,12.3
1968.932,-13.0
1968.932,19.6
1968.932,11.7
1968.934,-30.8
1968.934,19.4
1968.934,12.9
1968.937,-31.5
1968.937,9.8
1968.937,18.9
1968.940,-20.3
1968.940,-31.7
1968.940,18.9
1968.942,18.5
1968.945,-32.3
1968.973,-21.6
1968.987,-15.9
1968.987,-26.9
1968.987,16.3
1968.987,14.7
1968.989,-27.0
1968.989,11.6
1968.989,16.2
1968.989,16.7
1968.992,-27.2
1968.992,-16.2
1968.992,11.6
1968.992,15.8
1968.992,19.1
1968.992,16.8
1969.000,16.8
1969.000,11.2
1969.000,16.1
1969.003,17.9
1969.003,16.8
1969.003,11.2
1969.005,17.8
1969.005,16.4
1969.005,10.7
1969.009,23.6
1969.009,18.0
1969.009,16.8
1969.009,10.8
1969.011,-31.9
1969.011,4.4
1969.011,23.6
1969.014,-32.0
1969.014,-8.9
1969.014,4.5
1969.014,21.1
1969.014,23.4
1969.016,-31.8
1969.016,-8.7
1969.016,-13.3
1969.016,4.3
1969.016,21.4
1969.016,23.0
1969.025,22.3
1969.041,-13.6
1969.041,14.2
1969.041,15.4
1969.080,35.6
1969.080,35.4
1969.083,35.7
1969.085,24.1
1969.085,35.5
1969.088,-0.4
1969.088,25.5
1969.107,-7.2
1969.107,17.9
1969.107,11.9
1969.107,11.8
1969.161,-18.1
1969.164,15.3
1969.167,-19.3
1969.167,-17.0
1969.167,1.7
1969.167,10.1
1969.167,14.4
1969.167,15.2
1969.170,-19.7
1969.170,-17.9
1969.170,14.0
1969.170,1.8
1969.172,-17.9
1969.172,14.3
1969.172,2.4
1969.175,14.5
1969.175,2.0
1969.202,13.5
1969.202,12.8
1969.202,21.9
1969.205,-16.0
1969.205,-7.3
1969.205,14.3
1969.205,11.3
1969.205,13.2
1969.205,23.2
1969.208,-14.0
1969.208,11.3
1969.208,23.2
1969.211,-26.0
1969.222,-26.7
1969.222,-14.4
1969.222,-32.5
1969.222,20.0
1969.222,11.6
1969.224,-14.5
1969.224,-27.2
1969.224,-33.0
1969.224,-32.8
1969.224,19.8
1969.227,-12.0
1969.227,-14.6
1969.227,-31.4
1969.227,-32.8
1969.227,-11.4
1969.227,20.8
1969.230,-12.3
1969.230,-32.9
1969.230,-10.4
1969.230,10.0
1969.230,21.6
1969.233,-10.5
1969.233,10.3
1969.233,22.0
1969.233,24.6
1969.235,-10.6
1969.235,9.8
1969.235,21.7
1969.238,-11.4
1969.238,-9.5
1969.238,8.3
1969.238,21.4
1969.238,9.8
1969.241,-9.9
1969.241,8.4
1969.241,18.8
1969.241,21.2
1969.241,9.9
1969.244,-9.7
1969.244,8.0
1969.244,19.3
1969.244,23.0
1969.244,32.1
1969.246,-9.5
1969.246,8.3
1969.246,19.1
1969.246,21.4
1969.246,23.5
1969.249,18.4
1969.249,20.7
1969.249,6.9
1969.249,22.6
1969.252,18.3
1969.252,7.3
1969.252,22.6
1969.263,-19.2
1969.263,-12.9
1969.263,8.5
1969.263,10.4
1969.274,-19.6
1969.274,-14.8
1969.274,-7.5
1969.274,15.0
1969.274,8.9
1969.277,-20.1
1969.277,-13.7
1969.277,-6.8
1969.277,11.7
1969.277,16.0
1969.287,-7.5
1969.287,-15.0
1969.287,-15.7
1969.287,-15.3
1969.287,22.5
1969.287,8.6
1969.287,19.5
1969.287,14.8
1969.290,-7.6
1969.290,-15.2
1969.290,-19.9
1969.290,-15.4
1969.290,21.8
1969.290,19.2
1969.290,8.7
1969.293,-7.6
1969.293,-15.3
1969.293,22.7
1969.293,21.7
1969.293,10.8
1969.293,5.7
1969.295,-15.8
1969.295,-15.6
1969.295,-19.9
1969.295,22.2
1969.295,21.8
1969.295,10.7
1969.295,4.8
1969.298,-15.5
1969.298,-21.1
1969.298,-11.4
1969.298,21.2
1969.298,20.7
1969.301,-15.4
1969.301,-10.9
1969.301,21.8
1969.312,11.5
1969.312,7.6
1969.315,7.7
1969.315,11.8
1969.315,9.6
1969.317,7.9
1969.317,11.5
1969.317,12.9
1969.317,9.4
1969.317,9.2
1969.328,8.2
1969.328,18.5
1969.328,4.6
1969.328,8.2
1969.350,-14.2
1969.350,-19.0
1969.350,-12.9
1969.353,-14.6
1969.353,-9.3
1969.353,9.7
1969.353,14.8
1969.353,7.6
1969.356,-16.2
1969.356,-6.5
1969.356,-9.3
1969.356,7.6
1969.356,9.5
1969.356,16.5
1969.356,12.5
1969.358,-16.2
1969.358,-5.8
1969.358,-9.7
1969.358,9.6
1969.358,18.8
1969.358,7.3
