year,month,day,extent
1985,10,11,8.13
1985,10,13,8.44
1985,10,15,8.56
1985,10,17,8.71
1985,10,19,8.70
1985,10,21,8.78
1985,10,23,8.96
1985,10,25,9.12
1985,10,27,9.33
1985,10,29,9.57
1985,10,31,9.85
1985,11,2,10.22
1985,11,4,10.24
1985,11,6,10.37
1985,11,8,10.47
1985,11,10,10.47
1985,11,12,10.77
1985,11,14,10.99
1985,11,16,11.08
1985,11,18,11.04
1985,11,20,11.26
1985,11,22,11.44
1985,11,24,11.60
1985,11,26,11.72
1985,11,28,11.77
1985,11,30,11.93
1985,12,2,12.30
1985,12,4,12.31
1985,12,6,12.47
1985,12,8,12.62
1985,12,10,12.73
1985,12,12,12.77
1985,12,14,12.82
1985,12,16,13.06
1985,12,18,13.26
1985,12,20,13.27
1985,12,22,13.45
1985,12,24,13.64
1985,12,26,13.76
1985,12,28,13.57
1985,12,30,13.70
1986,1,1,14.04
1986,1,3,14.29
1986,1,5,14.49
1986,1,7,14.53
1986,1,9,14.63
1986,1,11,14.79
1986,1,13,14.90
1986,1,15,14.99
1986,1,17,14.98
1986,1,19,15.16
1986,1,21,15.25
1986,1,23,15.21
1986,1,25,15.32
1986,1,27,15.24
1986,1,29,15.19
1986,1,31,15.21
1986,2,2,15.33
1986,2,4,15.43
1986,2,6,15.55
1986,2,8,15.72
1986,2,10,15.80
1986,2,12,15.85
1986,2,14,15.72
1986,2,16,15.84
1986,2,18,15.95
1986,2,20,15.91
1986,2,22,15.97
1986,2,24,16.01
1986,2,26,15.93
1986,2,28,15.98
1986,3,2,16.02
1986,3,4,16.02
1986,3,6,16.03
1986,3,8,16.08
1986,3,10,16.16
1986,3,12,16.14
1986,3,14,16.02
1986,3,16,16.02
1986,3,18,15.94
1986,3,20,15.79
1986,3,22,15.77
1986,3,24,15.74
1986,3,26,15.67
1986,3,28,15.59
1986,3,30,15.64
1986,4,1,15.64
1986,4,3,15.63
1986,4,5,15.43
1986,4,7,15.30
1986,4,9,15.29
1986,4,11,15.18
1986,4,13,15.13
1986,4,15,15.02
1986,4,17,15.01
1986,4,19,14.87
1986,4,21,14.86
1986,4,23,14.70
1986,4,25,14.68
1986,4,27,14.63
1986,4,29,14.51
1986,5,1,14.28
1986,5,3,14.12
1986,5,5,13.93
1986,5,7,13.81
1986,5,9,13.60
1986,5,11,13.49
1986,5,13,13.42
1986,5,15,13.34
1986,5,17,13.26
1986,5,19,13.21
1986,5,21,13.19
1986,5,23,13.08
1986,5,25,12.98
1986,5,27,12.83
1986,5,29,12.78
1986,5,31,12.75
1986,6,2,12.57
1986,6,4,12.41
1986,6,6,12.26
1986,6,8,12.13
1986,6,10,12.19
1986,6,12,12.16
1986,6,14,12.00
1986,6,16,11.92
1986,6,18,11.96
1986,6,20,11.86
1986,6,22,11.84
1986,6,24,11.80
1986,6,26,11.64
1986,6,28,11.55
1986,6,30,11.36
1986,7,2,11.15
1986,7,4,11.16
1986,7,6,11.03
1986,7,8,10.88
1986,7,10,10.72
1986,7,12,10.57
1986,7,14,10.46
1986,7,16,10.21
1986,7,18,10.01
1986,7,20,9.76
1986,7,22,9.57
1986,7,24,9.32
1986,7,26,9.26
1986,7,28,9.11
1986,7,30,8.98
1986,8,1,8.76
1986,8,3,8.65
1986,8,5,8.51
1986,8,7,8.37
1986,8,9,8.20
1986,8,11,8.04
1986,8,13,7.93
1986,8,15,7.91
1986,8,17,7.91
1986,8,19,7.80
1986,8,21,7.71
1986,8,23,7.72
1986,8,25,7.66
1986,8,27,7.58
1986,8,29,7.50
1986,8,31,7.42
1986,9,2,7.23
1986,9,4,7.21
1986,9,6,7.12
1986,9,8,7.19
1986,9,10,7.19
1986,9,12,7.21
1986,9,14,7.30
1986,9,16,7.33
1986,9,18,7.40
1986,9,20,7.44
1986,9,22,7.54
1986,9,24,7.53
1986,9,26,7.72
1986,9,28,7.77
1986,9,30,7.97
1986,10,2,8.34
1986,10,4,8.66
1986,10,6,8.83
1986,10,8,9.03
1986,10,10,9.12
1986,10,12,9.27
1986,10,14,9.40
1986,10,16,9.53
1986,10,18,9.72
1986,10,20,9.90
1986,10,22,9.99
1986,10,24,10.01
1986,10,26,10.02
1986,10,28,10.14
1986,10,30,10.32
1986,11,1,10.47
1986,11,3,10.51
1986,11,5,10.64
1986,11,7,10.87
1986,11,9,11.03
1986,11,11,11.09
1986,11,13,11.48
1986,11,15,11.74
1986,11,17,11.73
1986,11,19,11.80
1986,11,21,11.83
1986,11,23,11.96
1986,11,25,12.14
1986,11,27,12.23
1986,11,29,12.27
1986,12,1,12.59
1986,12,3,12.65
1986,12,5,12.72
1986,12,7,12.78
1986,12,9,12.82
1986,12,11,12.88
1986,12,13,12.90
1986,12,15,13.03
1986,12,17,13.17
1986,12,19,13.37
1986,12,21,13.52
1986,12,23,13.67
1986,12,25,13.70
1986,12,27,13.77
1986,12,29,13.90
1986,12,31,14.09
1987,1,2,14.30
1987,1,4,14.42
1987,1,6,14.52
1987,1,8,14.69
1987,1,10,14.69
1987,1,12,14.77
1987,1,14,14.73
1987,1,16,14.80
1987,1,18,14.94
1987,1,20,15.02
1987,1,22,15.30
1987,1,24,15.41
1987,1,26,15.55
1987,1,28,15.62
1987,1,30,15.79
1987,2,1,15.81
1987,2,3,15.90
1987,2,5,15.88
1987,2,7,15.94
1987,2,9,15.93
1987,2,11,15.90
1987,2,13,15.95
1987,2,15,15.98
1987,2,17,16.17
1987,2,19,16.14
1987,2,21,16.29
1987,2,23,16.27
1987,2,25,16.28
1987,2,27,16.27
1987,3,1,16.06
1987,3,3,15.87
1987,3,5,15.94
1987,3,7,15.78
1987,3,9,15.71
1987,3,11,15.78
1987,3,13,15.84
1987,3,15,15.90
1987,3,17,15.89
1987,3,19,15.75
1987,3,21,15.78
1987,3,23,15.78
1987,3,25,15.71
1987,3,27,15.75
1987,3,29,15.80
1987,3,31,15.71
1987,4,2,15.63
1987,4,4,15.51
1987,4,6,15.54
1987,4,8,15.54
1987,4,10,15.57
1987,4,12,15.41
1987,4,14,15.37
1987,4,16,15.41
1987,4,18,15.25
1987,4,20,15.15
1987,4,22,14.99
1987,4,24,14.87
1987,4,26,14.74
1987,4,28,14.63
1987,4,30,14.55
1987,5,2,14.29
1987,5,4,14.24
1987,5,6,14.12
1987,5,8,14.00
1987,5,10,13.93
1987,5,12,13.89
1987,5,14,13.81
1987,5,16,13.73
1987,5,18,13.72
1987,5,20,13.60
1987,5,22,13.41
1987,5,24,13.42
1987,5,26,13.42
1987,5,28,13.34
1987,5,30,13.23
1987,6,1,13.04
1987,6,3,12.99
1987,6,5,12.87
1987,6,7,12.74
1987,6,9,12.68
1987,6,11,12.66
1987,6,13,12.55
1987,6,15,12.48
1987,6,17,12.47
1987,6,19,12.40
1987,6,21,12.29
1987,6,23,12.22
1987,6,25,12.07
1987,6,27,11.96
1987,6,29,11.88
1987,7,1,11.42
1987,7,3,11.33
1987,7,5,11.23
1987,7,7,11.13
1987,7,9,11.02
1987,7,11,10.82
1987,7,13,10.63
1987,7,15,10.53
1987,7,17,10.31
1987,7,19,10.07
1987,7,21,9.89
1987,7,23,9.71
1987,7,25,9.62
1987,7,27,9.47
1987,7,29,9.16
1987,7,31,8.98
1987,8,2,8.67
1987,8,4,8.37
1987,8,6,8.24
1987,8,8,8.16
1987,8,10,8.07
1987,8,12,7.79
1987,8,14,7.56
1987,8,16,7.38
1987,8,18,7.39
1987,8,20,7.32
1987,8,21,7.21
1987,8,22,7.21
1987,8,23,7.26
1987,8,24,7.22
1987,8,25,7.16
1987,8,26,7.14
1987,8,27,7.08
1987,8,28,7.12
1987,8,29,7.04
1987,8,30,7.02
1987,8,31,7.07
1987,9,1,6.97
1987,9,2,6.89
1987,9,3,6.91
1987,9,4,7.01
1987,9,5,7.04
1987,9,6,7.06
1987,9,7,7.09
1987,9,8,7.04
1987,9,9,7.14
1987,9,10,7.11
1987,9,11,7.12
1987,9,12,7.13
1987,9,13,7.17
1987,9,14,7.19
1987,9,15,7.18
1987,9,16,7.12
1987,9,17,7.22
1987,9,18,7.21
1987,9,19,7.23
1987,9,20,7.35
1987,9,21,7.40
1987,9,22,7.46
1987,9,23,7.51
1987,9,24,7.57
1987,9,25,7.65
1987,9,26,7.67
1987,9,27,7.65
1987,9,28,7.69
1987,9,29,7.76
1987,9,30,7.83
1987,10,1,8.04
1987,10,2,8.22
1987,10,3,8.31
1987,10,4,8.51
1987,10,5,8.49
1987,10,6,8.59
1987,10,7,8.63
1987,10,8,8.68
1987,10,9,8.69
1987,10,10,8.85
1987,10,11,8.87
1987,10,12,8.84
1987,10,13,8.98
1987,10,14,9.09
1987,10,15,9.00
1987,10,16,9.00
1987,10,17,9.04
1987,10,18,9.05
1987,10,19,9.14
1987,10,20,9.23
1987,10,21,9.32
1987,10,22,9.44
1987,10,23,9.47
1987,10,24,9.50
1987,10,25,9.47
1987,10,26,9.45
1987,10,27,9.48
1987,10,28,9.59
1987,10,29,9.71
1987,10,30,9.87
1987,10,31,9.99
1987,11,1,10.16
1987,11,2,10.21
1987,11,3,10.26
1987,11,4,10.30
1987,11,5,10.38
1987,11,6,10.40
1987,11,7,10.48
1987,11,8,10.60
1987,11,9,10.68
1987,11,10,10.77
1987,11,11,10.89
1987,11,12,10.97
1987,11,13,11.14
1987,11,14,11.20
1987,11,15,11.30
1987,11,16,11.44
1987,11,17,11.51
1987,11,18,11.45
1987,11,19,11.48
1987,11,20,11.59
1987,11,21,11.63
1987,11,22,11.71
1987,11,23,11.74
1987,11,24,11.85
1987,11,25,11.93
1987,11,26,12.00
1987,11,27,12.07
1987,11,28,12.14
1987,11,29,12.19
1987,11,30,12.23
1987,12,1,12.50
1987,12,2,12.58
1988,1,13,14.83
1988,1,14,14.85
1988,1,15,14.97
1988,1,16,14.99
1988,1,17,15.00
1988,1,18,15.05
1988,1,19,15.05
1988,1,20,15.05
1988,1,21,15.11
1988,1,22,15.09
1988,1,23,15.09
1988,1,24,15.02
1988,1,25,15.02
1988,1,26,15.12
1988,1,27,15.16
1988,1,28,15.24
1988,1,29,15.28
1988,1,30,15.36
1988,1,31,15.44
1988,2,1,15.56
1988,2,2,15.57
1988,2,3,15.46
1988,2,4,15.48
1988,2,5,15.41
1988,2,6,15.45
1988,2,7,15.31
1988,2,8,15.31
1988,2,9,15.28
1988,2,10,15.30
1988,2,11,15.29
1988,2,12,15.33
1988,2,13,15.33
1988,2,14,15.36
1988,2,15,15.38
1988,2,16,15.48
1988,2,17,15.44
1988,2,18,15.47
1988,2,19,15.55
1988,2,20,15.64
1988,2,21,15.73
1988,2,22,15.83
1988,2,23,16.02
1988,2,24,15.91
1988,2,25,15.84
1988,2,26,15.96
1988,2,27,16.02
1988,2,28,16.11
1988,2,29,16.11
1988,3,1,16.13
1988,3,2,16.16
1988,3,3,16.18
1988,3,4,16.10
1988,3,5,16.14
1988,3,6,16.17
1988,3,7,16.24
1988,3,8,16.25
1988,3,9,16.24
1988,3,10,16.31
1988,3,11,16.30
1988,3,12,16.28
1988,3,13,16.18
1988,3,14,16.01
1988,3,15,15.98
1988,3,16,15.96
1988,3,17,15.85
1988,3,18,15.87
1988,3,19,15.84
1988,3,20,15.81
1988,3,21,15.76
1988,3,22,15.86
1988,3,23,15.78
1988,3,24,15.74
1988,3,25,15.70
1988,3,26,15.75
1988,3,27,15.74
1988,3,28,15.68
1988,3,29,15.63
1988,3,30,15.52
1988,3,31,15.52
1988,4,1,15.52
1988,4,2,15.56
1988,4,3,15.60
1988,4,4,15.60
1988,4,5,15.53
1988,4,6,15.51
1988,4,7,15.54
1988,4,8,15.49
1988,4,9,15.49
1988,4,10,15.45
1988,4,11,15.34
1988,4,12,15.27
1988,4,13,15.19
1988,4,14,15.18
1988,4,15,15.16
1988,4,16,15.15
1988,4,17,15.11
1988,4,18,15.03
1988,4,19,15.06
1988,4,20,15.04
1988,4,21,14.91
1988,4,22,14.92
1988,4,23,14.83
1988,4,24,14.62
1988,4,25,14.62
1988,4,26,14.58
1988,4,27,14.64
1988,4,28,14.63
1988,4,29,14.58
1988,4,30,14.54
1988,5,1,14.36
1988,5,2,14.32
1988,5,3,14.30
1988,5,4,14.23
1988,5,5,14.16
1988,5,6,14.11
1988,5,7,14.06
1988,5,8,14.02
1988,5,9,13.96
1988,5,10,13.91
1988,5,11,13.83
1988,5,12,13.77
1988,5,13,13.70
1988,5,14,13.66
1988,5,15,13.60
1988,5,16,13.59
1988,5,17,13.51
1988,5,18,13.49
1988,5,19,13.39
1988,5,20,13.29
1988,5,21,13.22
1988,5,22,13.17
1988,5,23,13.12
1988,5,24,13.10
1988,5,25,13.08
1988,5,26,13.03
1988,5,27,12.98
1988,5,28,12.92
1988,5,29,12.87
1988,5,30,12.83
1988,5,31,12.82
1988,6,1,12.61
1988,6,2,12.53
1988,6,3,12.45
1988,6,4,12.45
1988,6,5,12.45
1988,6,6,12.41
1988,6,7,12.38
1988,6,8,12.34
1988,6,9,12.21
1988,6,10,12.18
1988,6,11,12.18
1988,6,12,12.12
1988,6,13,12.05
1988,6,14,12.04
1988,6,15,12.04
1988,6,16,11.96
1988,6,17,11.98
1988,6,18,11.87
1988,6,19,11.80
1988,6,20,11.74
1988,6,21,11.75
1988,6,22,11.69
1988,6,23,11.57
1988,6,24,11.54
1988,6,25,11.63
1988,6,26,11.39
1988,6,27,11.38
1988,6,28,11.27
1988,6,29,11.14
1988,6,30,11.14
1988,7,1,10.98
1988,7,2,10.92
1988,7,3,10.88
1988,7,4,10.77
1988,7,5,10.71
1988,7,6,10.61
1988,7,7,10.49
1988,7,8,10.39
1988,7,9,10.31
1988,7,10,10.27
1988,7,11,10.22
1988,7,12,10.14
1988,7,13,9.98
1988,7,14,9.94
1988,7,15,9.77
1988,7,16,9.74
1988,7,17,9.72
1988,7,18,9.67
1988,7,19,9.57
1988,7,20,9.53
1988,7,21,9.46
1988,7,22,9.38
1988,7,23,9.19
1988,7,24,9.04
1988,7,25,9.10
1988,7,26,9.09
1988,7,27,8.99
1988,7,28,8.93
1988,7,29,8.80
1988,7,30,8.78
1988,7,31,8.72
1988,8,1,8.59
1988,8,2,8.52
1988,8,3,8.48
1988,8,4,8.43
1988,8,5,8.38
1988,8,6,8.41
1988,8,7,8.36
1988,8,8,8.40
1988,8,9,8.27
1988,8,10,8.11
1988,8,11,8.11
1988,8,12,8.02
1988,8,13,8.01
1988,8,14,7.95
1988,8,15,7.92
1988,8,16,7.87
1988,8,17,7.84
1988,8,18,7.73
1988,8,19,7.72
1988,8,20,7.74
1988,8,21,7.72
1988,8,22,7.63
1988,8,23,7.52
1988,8,24,7.50
1988,8,25,7.37
1988,8,26,7.44
1988,8,27,7.44
1988,8,28,7.30
1988,8,29,7.26
1988,8,30,7.30
1988,8,31,7.31
1988,9,1,7.19
1988,9,2,7.22
1988,9,3,7.21
1988,9,4,7.18
1988,9,5,7.18
1988,9,6,7.18
1988,9,7,7.21
1988,9,8,7.14
1988,9,9,7.17
1988,9,10,7.12
1988,9,11,7.05
1988,9,12,7.14
1988,9,13,7.20
1988,9,14,7.21
1988,9,15,7.28
1988,9,16,7.29
1988,9,17,7.39
1988,9,18,7.41
1988,9,19,7.44
1988,9,20,7.45
1988,9,21,7.46
1988,9,22,7.46
1988,9,23,7.50
1988,9,24,7.48
1988,9,25,7.57
1988,9,26,7.65
1988,9,27,7.67
1988,9,28,7.77
1988,9,29,7.87
1988,9,30,7.98
1988,10,1,8.07
1988,10,2,8.19
1988,10,3,8.15
1988,10,4,8.23
1988,10,5,8.30
1988,10,6,8.48
1988,10,7,8.57
1988,10,8,8.65
1988,10,9,8.68
1988,10,10,8.77
1988,10,11,8.81
1988,10,12,8.87
1988,10,13,8.96
1988,10,14,9.17
1988,10,15,9.29
1988,10,16,9.36
1988,10,17,9.34
1988,10,18,9.34
1988,10,19,9.38
1988,10,20,9.42
1988,10,21,9.45
1988,10,22,9.54
1988,10,23,9.56
1988,10,24,9.61
1988,10,25,9.70
1988,10,26,9.80
1988,10,27,9.83
1988,10,28,9.80
1988,10,29,9.88
1988,10,30,9.98
1988,10,31,10.02
1988,11,1,10.16
1988,11,2,10.21
1988,11,3,10.36
1988,11,4,10.37
1988,11,5,10.39
1988,11,6,10.44
1988,11,7,10.55
1988,11,8,10.64
1988,11,9,10.77
1988,11,10,10.89
1988,11,11,10.95
1988,11,12,11.07
1988,11,13,11.18
1988,11,14,11.30
1988,11,15,11.40
1988,11,16,11.51
1988,11,17,11.51
1988,11,18,11.52
1988,11,19,11.57
1988,11,20,11.67
1988,11,21,11.76
1988,11,22,11.91
1988,11,23,12.00
1988,11,24,12.05
1988,11,25,12.10
1988,11,26,12.12
1988,11,27,12.20
1988,11,28,12.33
1988,11,29,12.46
1988,11,30,12.53
1988,12,1,12.70
1988,12,2,12.70
1988,12,3,12.83
1988,12,4,12.90
1988,12,5,13.01
1988,12,6,13.12
1988,12,7,13.18
1988,12,8,13.29
1988,12,9,13.30
1988,12,10,13.37
1988,12,11,13.44
1988,12,12,13.51
1988,12,13,13.63
1988,12,14,13.70
1988,12,15,13.75
1988,12,16,13.75
1988,12,17,13.78
1988,12,18,13.75
1988,12,19,13.82
1988,12,20,13.81
1988,12,21,13.92
1988,12,22,13.98
1988,12,23,14.10
1988,12,24,14.07
1988,12,25,14.10
1988,12,26,14.12
1988,12,27,14.12
1988,12,28,14.12
1988,12,29,14.14
1988,12,30,14.18
1988,12,31,14.21
1989,1,1,14.26
1989,1,2,14.31
1989,1,3,14.40
1989,1,4,14.42
1989,1,5,14.38
1989,1,6,14.36
1989,1,7,14.42
1989,1,8,14.55
1989,1,9,14.70
1989,1,10,14.76
1989,1,11,14.82
1989,1,12,14.89
1989,1,13,14.92
1989,1,14,15.00
1989,1,15,15.01
1989,1,16,14.96
1989,1,17,15.01
1989,1,18,15.08
1989,1,19,15.17
1989,1,20,15.16
1989,1,21,15.27
1989,1,22,15.29
1989,1,23,15.38
1989,1,24,15.37
1989,1,25,15.38
1989,1,26,15.37
1989,1,27,15.43
1989,1,28,15.50
1989,1,29,15.36
1989,1,30,15.32
1989,1,31,15.36
1989,2,1,15.39
1989,2,2,15.43
1989,2,3,15.45
1989,2,4,15.38
1989,2,5,15.48
1989,2,6,15.46
1989,2,7,15.48
1989,2,8,15.52
1989,2,9,15.58
1989,2,10,15.59
1989,2,11,15.47
1989,2,12,15.38
1989,2,13,15.42
1989,2,14,15.46
1989,2,15,15.50
1989,2,16,15.37
1989,2,17,15.31
1989,2,18,15.40
1989,2,19,15.46
1989,2,20,15.47
1989,2,21,15.47
1989,2,22,15.53
1989,2,23,15.57
1989,2,24,15.64
1989,2,25,15.66
1989,2,26,15.65
1989,2,27,15.68
1989,2,28,15.65
1989,3,1,15.56
1989,3,2,15.61
1989,3,3,15.69
1989,3,4,15.72
1989,3,5,15.69
1989,3,6,15.77
1989,3,7,15.65
1989,3,8,15.56
1989,3,9,15.44
1989,3,10,15.39
1989,3,11,15.41
1989,3,12,15.29
1989,3,13,15.37
1989,3,14,15.38
1989,3,15,15.41
1989,3,16,15.34
1989,3,17,15.29
1989,3,18,15.31
1989,3,19,15.40
1989,3,20,15.43
1989,3,21,15.46
1989,3,22,15.40
1989,3,23,15.36
1989,3,24,15.33
1989,3,25,15.28
1989,3,26,15.23
1989,3,27,15.24
1989,3,28,15.30
1989,3,29,15.28
1989,3,30,15.28
1989,3,31,15.25
1989,4,1,15.12
1989,4,2,14.99
1989,4,3,14.93
1989,4,4,15.03
1989,4,5,15.01
1989,4,6,14.97
1989,4,7,14.86
1989,4,8,14.77
1989,4,9,14.72
1989,4,10,14.66
1989,4,11,14.65
1989,4,12,14.59
1989,4,13,14.52
1989,4,14,14.35
1989,4,15,14.37
1989,4,16,14.27
1989,4,17,14.24
1989,4,18,14.06
1989,4,19,14.00
1989,4,20,14.00
1989,4,21,13.96
1989,4,22,13.96
1989,4,23,13.93
1989,4,24,13.90
1989,4,25,13.79
1989,4,26,13.75
1989,4,27,13.68
1989,4,28,13.63
1989,4,29,13.58
1989,4,30,13.57
1989,5,1,13.36
1989,5,2,13.34
1989,5,3,13.37
1989,5,4,13.32
1989,5,5,13.25
1989,5,6,13.25
1989,5,7,13.24
1989,5,8,13.25
1989,5,9,13.19
1989,5,10,13.19
1989,5,11,13.12
1989,5,12,13.09
1989,5,13,13.06
1989,5,14,13.08
1989,5,15,13.05
1989,5,16,13.01
1989,5,17,12.97
1989,5,18,12.92
1989,5,19,13.03
1989,5,20,12.96
1989,5,21,12.92
1989,5,22,12.89
1989,5,23,12.87
1989,5,24,12.86
1989,5,25,12.88
1989,5,26,12.85
1989,5,27,12.85
1989,5,28,12.81
1989,5,29,12.82
1989,5,30,12.77
1989,5,31,12.79
1989,6,1,12.73
1989,6,2,12.69
1989,6,3,12.64
1989,6,4,12.64
1989,6,5,12.64
1989,6,6,12.60
1989,6,7,12.56
1989,6,8,12.54
1989,6,9,12.51
1989,6,10,12.45
1989,6,11,12.42
1989,6,12,12.46
1989,6,13,12.41
1989,6,14,12.34
1989,6,15,12.34
1989,6,16,12.31
1989,6,17,12.23
1989,6,18,12.23
1989,6,19,12.17
1989,6,20,12.12
1989,6,21,12.07
1989,6,22,11.97
1989,6,23,11.96
1989,6,24,11.93
1989,6,25,11.89
1989,6,26,11.80
1989,6,27,11.75
1989,6,28,11.69
1989,6,29,11.63
1989,6,30,11.62
1989,7,1,11.34
1989,7,2,11.28
1989,7,3,11.13
1989,7,4,11.16
1989,7,5,11.07
1989,7,6,11.00
1989,7,7,10.91
1989,7,8,10.86
1989,7,9,10.86
1989,7,10,10.71
1989,7,11,10.63
1989,7,12,10.60
1989,7,13,10.51
1989,7,14,10.30
1989,7,15,10.20
1989,7,16,10.16
1989,7,17,10.10
1989,7,18,9.99
1989,7,19,9.84
1989,7,20,9.66
1989,7,21,9.63
1989,7,22,9.61
1989,7,23,9.50
1989,7,24,9.42
1989,7,25,9.34
1989,7,26,9.30
1989,7,27,9.13
1989,7,28,9.10
1989,7,29,8.95
1989,7,30,8.86
1989,7,31,8.86
1989,8,1,8.83
1989,8,2,8.77
1989,8,3,8.69
1989,8,4,8.55
1989,8,5,8.47
1989,8,6,8.42
1989,8,7,8.32
1989,8,8,8.29
1989,8,9,8.24
1989,8,10,8.20
1989,8,11,8.11
1989,8,12,8.05
1989,8,13,8.02
1989,8,14,7.93
1989,8,15,7.89
1989,8,16,7.91
1989,8,17,7.84
1989,8,18,7.78
1989,8,19,7.61
1989,8,20,7.53
1989,8,21,7.47
1989,8,22,7.41
1989,8,23,7.44
1989,8,24,7.46
1989,8,25,7.46
1989,8,26,7.47
1989,8,27,7.35
1989,8,28,7.35
1989,8,29,7.18
1989,8,30,7.16
1989,8,31,7.15
1989,9,1,7.09
1989,9,2,7.08
1989,9,3,7.08
1989,9,4,7.00
1989,9,5,7.00
1989,9,6,6.99
1989,9,7,6.96
1989,9,8,6.98
1989,9,9,6.95
1989,9,10,6.91
1989,9,11,6.90
1989,9,12,6.92
1989,9,13,6.91
1989,9,14,6.91
1989,9,15,6.89
1989,9,16,6.97
1989,9,17,6.95
1989,9,18,6.96
1989,9,19,6.98
1989,9,20,6.90
1989,9,21,6.92
1989,9,22,6.89
1989,9,23,6.92
1989,9,24,6.98
1989,9,25,7.05
1989,9,26,7.20
1989,9,27,7.23
1989,9,28,7.27
1989,9,29,7.21
1989,9,30,7.26
1989,10,1,7.45
1989,10,2,7.49
1989,10,3,7.59
1989,10,4,7.68
1989,10,5,7.69
1989,10,6,7.78
1989,10,7,7.92
1989,10,8,8.01
1989,10,9,8.08
1989,10,10,8.14
1989,10,11,8.26
1989,10,12,8.45
1989,10,13,8.60
1989,10,14,8.59
1989,10,15,8.66
1989,10,16,8.79
1989,10,17,8.90
1989,10,18,9.10
1989,10,19,9.26
1989,10,20,9.33
1989,10,21,9.42
1989,10,22,9.52
1989,10,23,9.62
1989,10,24,9.69
1989,10,25,9.73
1989,10,26,9.84
1989,10,27,9.93
1989,10,28,9.96
1989,10,29,10.04
1989,10,30,10.09
1989,10,31,10.07
1989,11,1,10.21
1989,11,2,10.29
1989,11,3,10.30
1989,11,4,10.35
1989,11,5,10.39
1989,11,6,10.42
1989,11,7,10.41
1989,11,8,10.46
1989,11,9,10.59
1989,11,10,10.70
1989,11,11,10.70
1989,11,12,10.67
1989,11,13,10.71
1989,11,14,10.79
1989,11,15,10.90
1989,11,16,10.84
1989,11,17,10.97
1989,11,18,11.05
1989,11,19,11.12
1989,11,20,11.26
1989,11,21,11.47
1989,11,22,11.58
1989,11,23,11.74
1989,11,24,11.92
1989,11,25,12.04
1989,11,26,12.12
1989,11,27,12.20
1989,11,28,12.33
1989,11,29,12.42
1989,11,30,12.50
1989,12,1,12.60
1989,12,2,12.71
1989,12,3,12.85
1989,12,4,12.99
1989,12,5,13.01
1989,12,6,13.02
1989,12,7,13.06
1989,12,8,13.08
1989,12,9,13.19
1989,12,10,13.17
1989,12,11,13.26
1989,12,12,13.32
1989,12,13,13.29
1989,12,14,13.32
1989,12,15,13.34
1989,12,16,13.28
1989,12,17,13.34
1989,12,18,13.47
1989,12,19,13.52
1989,12,20,13.55
1989,12,21,13.57
1989,12,22,13.56
1989,12,23,13.65
1989,12,24,13.75
1989,12,25,13.76
1989,12,26,13.77
1989,12,27,13.77
1989,12,28,13.89
1989,12,29,13.88
1989,12,30,13.93
1989,12,31,14.10
1990,1,1,14.32
1990,1,2,14.38
1990,1,3,14.28
1990,1,4,14.32
1990,1,5,14.30
1990,1,6,14.41
1990,1,7,14.50
1990,1,8,14.54
1990,1,9,14.62
1990,1,10,14.66
1990,1,11,14.66
1990,1,12,14.72
1990,1,13,14.69
1990,1,14,14.74
1990,1,15,14.73
1990,1,16,14.67
1990,1,17,14.74
1990,1,18,14.90
1990,1,19,14.96
1990,1,20,15.00
1990,1,21,14.98
1990,1,22,15.02
1990,1,23,15.02
1990,1,24,14.98
1990,1,25,15.02
1990,1,26,15.19
1990,1,27,15.07
1990,1,28,15.08
1990,1,29,15.17
1990,1,30,15.26
1990,1,31,15.32
1990,2,1,15.35
1990,2,2,15.39
1990,2,3,15.38
1990,2,4,15.36
1990,2,5,15.38
1990,2,6,15.28
1990,2,7,15.31
1990,2,8,15.37
1990,2,9,15.40
1990,2,10,15.60
1990,2,11,15.63
1990,2,12,15.53
1990,2,13,15.43
1990,2,14,15.43
1990,2,15,15.45
1990,2,16,15.54
1990,2,17,15.61
1990,2,18,15.64
1990,2,19,15.66
1990,2,20,15.75
1990,2,21,15.68
1990,2,22,15.68
1990,2,23,15.71
1990,2,24,15.79
1990,2,25,15.84
1990,2,26,15.94
1990,2,27,16.02
1990,2,28,16.04
1990,3,1,16.02
1990,3,2,16.06
1990,3,3,16.07
1990,3,4,16.08
1990,3,5,16.06
1990,3,6,16.00
1990,3,7,15.96
1990,3,8,15.99
1990,3,9,16.08
1990,3,10,16.09
1990,3,11,16.17
1990,3,12,16.25
1990,3,13,16.20
1990,3,14,16.17
1990,3,15,16.06
1990,3,16,15.98
1990,3,17,15.86
1990,3,18,15.74
1990,3,19,15.71
1990,3,20,15.63
1990,3,21,15.68
1990,3,22,15.73
1990,3,23,15.77
1990,3,24,15.74
1990,3,25,15.61
1990,3,26,15.56
1990,3,27,15.48
1990,3,28,15.48
1990,3,29,15.53
1990,3,30,15.54
1990,3,31,15.55
1990,4,1,15.53
1990,4,2,15.48
1990,4,3,15.55
1990,4,4,15.52
1990,4,5,15.46
1990,4,6,15.40
1990,4,7,15.39
1990,4,8,15.28
1990,4,9,15.04
1990,4,10,14.90
1990,4,11,14.85
1990,4,12,14.74
1990,4,13,14.66
1990,4,14,14.67
1990,4,15,14.63
1990,4,16,14.57
1990,4,17,14.38
1990,4,18,14.30
